,drugbank_id,drugname,canonical
1012,DB00523,ALLICIN,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
1019,DB00982,ALITRETINOIN,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
1020,DB00982,ALLICIN,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
1038,DB00526,OXALIC ACID,C(=O)(C(=O)O)O
1041,DB00530,ERLOTINIB HYDROCHLORIDE,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl
1042,DB00531,CYCLOPHOSPHAMIDE,C1CNP(=O)(OC1)N(CCCl)CCCl.O
1047,DB00539,TOREMIFENE,CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
1051,DB00540,NORTRIPTYLINE,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl
1052,DB00541,VINCRISTINE,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O
1059,DB00542,BENAZEPRIL,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O.Cl
1062,DB00545,PYRIDOSTIGMINE BROMIDE,C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-]
1068,DB00554,PIROXICAM,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3.O
1072,DB00557,HYDROXYZINE,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl
1073,DB00557,HYDROXYZINE,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl
1082,DB00565,LETROZOLE,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]
1085,DB00732,LETROZOLE,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-]
1094,DB03322,KOJIC ACID,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
1096,DB00571,PROPRANOLOL,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl
1097,DB03322,PROPRANOLOL,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl
1106,DB00574,DEXMEDETOMIDINE,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F.Cl
1107,DB01191,DEXMEDETOMIDINE,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F.Cl
1108,DB00575,CLONAZEPAM,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl.Cl
1109,DB00575,CLONIDINE,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl.Cl
1112,DB00581,LACTULOSE,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O.O
1117,DB02648,CARNITINE,C[N+](C)(C)CC(CC(=O)[O-])O
1120,DB00583,CARNITINE,C[N+](C)(C)CC(CC(=O)O)O
1127,DB00584,ENALAPRIL,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O.C(=CC(=O)O)C(=O)O
1131,DB00594,AMILORIDE,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.Cl
1133,DB00595,OXYTETRACYCLINE,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O.O.O
1134,DB00595,OXYTETRACYCLINE,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O.Cl
1138,DB00599,THIOPENTAL,CCCC(C)C1(C(=O)NC(=NC1=O)[S-])CC.[Na+]
1140,DB00602,IVERMECTIN,CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C
1141,DB00602,ABAMECTIN,CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C
1152,DB00607,NAFCILLIN,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+]
1153,DB00608,CHLOROQUINE,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O
1154,DB00608,CHLOROQUINE DIPHOSPHATE,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O
1156,DB00608,CHLOROQUINE DIPHOSPHATE,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O
1157,DB00608,GINKGO BILOBA EXTRACT,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O
1162,DB00612,BISOPROLOL,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.C(=CC(=O)O)C(=O)O
1165,DB00618,DEMECLOCYCLINE,CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.Cl
1168,DB00619,IMATINIB MESYLATE,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.CS(=O)(=O)O
1172,DB00622,NICARDIPINE,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.Cl
1185,DB07768,TESTOSTERONE ENANTHATE,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C
1188,DB00625,TRAMETINIB,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
1192,DB00630,ALENDRONATE,C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN.O.O.O.[Na+]
1207,DB00642,PEMETREXED,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)NC(CCC(=O)O)C(=O)O
1209,DB00642,PEMETREXED,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)NC(CCC(=O)[O-])C(=O)[O-].[Na+].[Na+]
1215,DB00650,CALCIUM,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-].O.O.O.O.O.[Ca+2]
1216,DB03256,CALCIUM,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-].O.O.O.O.O.[Ca+2]
1217,DB00650,LEUCOVORIN,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
1219,DB03256,LEUCOVORIN,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
1231,DB00657,MECAMYLAMINE,CC1(C2CCC(C2)C1(C)NC)C.Cl
1236,DB00661,VERAPAMIL,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl
1239,DB00667,CAMPTOTHECIN,OP(=O)(O)O
1240,DB00667,SITAGLIPTIN PHOSPHATE,OP(=O)(O)O
1241,DB02831,CAMPTOTHECIN,OP(=O)(O)O
1242,DB02831,SITAGLIPTIN PHOSPHATE,OP(=O)(O)O
1243,DB00667,HISTAMINE,C1=C(NC=N1)CCN
1244,DB05381,HISTAMINE,C1=C(NC=N1)CCN
1245,DB05891,HISTAMINE,C1=C(NC=N1)CCN
1246,DB00668,ERYTHROMYCIN,CNCC(C1=CC(=C(C=C1)O)O)O.Cl
1255,DB00675,TAMOXIFEN,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
1270,DB02507,COUMARINS,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
1274,DB00682,WARFARIN,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-].[K+]
1275,DB02507,WARFARIN,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-].[K+]
1279,DB00685,TROVAFLOXACIN,CS(=O)(=O)O.C1C2C(C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F
1283,DB00688,MYCOPHENOLIC ACID,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O.Cl
1286,DB00692,PHENTOLAMINE,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.CS(=O)(=O)O
1289,DB00694,DAUNORUBICIN,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl
1291,DB00695,FUROSEMIDE,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl.Cl
1293,DB00698,FURAN,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
1302,DB05302,NALTREXONE,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O
1303,DB05508,NALTREXONE,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O
1307,DB00704,NALTREXONE,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O.Cl
1321,DB05289,FLURBIPROFEN,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O
1328,DB00714,APOMORPHINE,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.O.Cl.Cl
1329,DB00714,APOMORPHINE,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O.Cl
1331,DB00715,PAROXETINE,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4.Cl
1333,DB00715,PAROXETINE,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4.C(=CC(=O)O)C(=O)O
1335,DB00716,COBALT,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)[O-])C(=O)C=C(N2CC)C(=O)[O-].[Na+].[Na+]
1336,DB00720,CLODRONIC ACID,C(P(=O)(O)[O-])(P(=O)(O)[O-])(Cl)Cl.[Na+].[Na+]
1338,DB00722,LISINOPRIL,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O.O
1339,DB00722,LISINOPRIL,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O.O.O
1345,DB00738,PENTAMIDINE,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.Cl.Cl
1347,DB00738,PENTAMIDINE,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O
1348,DB00740,RILUZOLE,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N.Cl
1370,DB00746,DEFEROXAMINE,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O
1379,DB00751,EPINASTINE,C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N.Cl
1384,DB00758,CLOPIDOGREL,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3.OS(=O)(=O)O
1393,DB00762,IRINOTECAN,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7.Cl
1398,DB00766,AMOXICILLIN-POTASSIUM CLAVULANATE COMBINATION,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C.C1C2N(C1=O)C(C(=CCO)O2)C(=O)O
1399,DB01060,AMOXICILLIN-POTASSIUM CLAVULANATE COMBINATION,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C.C1C2N(C1=O)C(C(=CCO)O2)C(=O)O
1400,DB00766,AMOXICILLIN,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C.C1C2N(C1=O)C(C(=CCO)O2)C(=O)[O-].[K+]
1401,DB00766,AMOXICILLIN-POTASSIUM CLAVULANATE COMBINATION,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C.C1C2N(C1=O)C(C(=CCO)O2)C(=O)[O-].[K+]
1402,DB01060,AMOXICILLIN,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C.C1C2N(C1=O)C(C(=CCO)O2)C(=O)[O-].[K+]
1403,DB01060,AMOXICILLIN-POTASSIUM CLAVULANATE COMBINATION,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C.C1C2N(C1=O)C(C(=CCO)O2)C(=O)[O-].[K+]
1406,DB00768,OLOPATADINE HYDROCHLORIDE,CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O.Cl
1422,DB00779,NALIDIXIC ACID,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)[O-].[Na+]
1435,DB00789,PENTETIC ACID,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O
1437,DB00790,PERINDOPRIL,CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O.CC(C)(C)N
1438,DB00795,SULFASALAZINE,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O
1451,DB00813,FENTANYL,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
1455,DB00814,MELOXICAM,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)[O-].[Na+]
1469,DB00825,THYMOL,CC1CCC(C(C1)O)C(C)C
1477,DB00836,LOPERAMIDE,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4.Cl
1479,DB00841,DOBUTAMINE,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O.Cl
1484,DB00843,DONEPEZIL,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC.Cl
1485,DB07701,DONEPEZIL,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC.Cl
1490,DB00848,LEVAMISOLE,C1CSC2=NC(CN21)C3=CC=CC=C3.Cl
1494,DB00851,DACARBAZINE,CN(C)N=NC1=C(NC=N1)C(=O)N
1496,DB00853,TEMOZOLOMIDE,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
1499,DB00857,TERBUTALINE,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21.Cl
1509,DB00862,VARDENAFIL DIHYDROCHLORIDE,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C.Cl.Cl
1510,DB00862,VARDENAFIL DIHYDROCHLORIDE,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C
1511,DB00862,VARDENAFIL DIHYDROCHLORIDE,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
1512,DB00862,VARDENAFIL DIHYDROCHLORIDE,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C.Cl
1514,DB00863,RANITIDINE,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.Cl
1519,DB00863,RANITIDINE BISMUTH CITRATE,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Bi+3]
1523,DB00871,TERBUTALINE,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O
1524,DB00871,TERBUTALINE,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O
1525,DB00877,SIROLIMUS,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC
1527,DB00878,CHLORANIL,C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl
1529,DB00881,QUINAPRIL,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O.Cl
1538,DB00900,AZACITIDINE,C1CC(OC1CO)N2C=NC3=C2N=CNC3=O
1541,DB00907,COCAINE,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC.Cl
1555,DB00914,PHENFORMIN,C1=CC=C(C=C1)CCN=C(N)N=C(N)N.Cl
1558,DB00920,KETOTIFEN,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1.C(=CC(=O)O)C(=O)O
1562,DB00921,BUPRENORPHINE,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O.Cl
1566,DB00927,REBAMIPIDE,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
1574,DB01294,SALICYLIC ACID,C1=CC=C(C(=C1)C(=O)O)O
1575,DB01294,SODIUM SALICYLATE,C1=CC=C(C(=C1)C(=O)O)O
1576,DB01397,SALICYLIC ACID,C1=CC=C(C(=C1)C(=O)O)O
1577,DB01397,SODIUM SALICYLATE,C1=CC=C(C(=C1)C(=O)O)O
1578,DB01398,SALICYLIC ACID,C1=CC=C(C(=C1)C(=O)O)O
1579,DB01398,SODIUM SALICYLATE,C1=CC=C(C(=C1)C(=O)O)O
1580,DB01401,SALICYLIC ACID,C1=CC=C(C(=C1)C(=O)O)O
1581,DB01401,SODIUM SALICYLATE,C1=CC=C(C(=C1)C(=O)O)O
1583,DB00938,SALMETEROL XINAFOATE,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O.C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O
1584,DB00939,MECLOFENAMIC ACID,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl.[Na+]
1585,DB00939,SODIUM,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl.[Na+]
1591,DB00945,ASPIRIN,CC(=O)OC1=CC=CC=C1C(=O)[O-]
1600,DB00950,FEXOFENADINE,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O.Cl
1602,DB00958,AMMONIA,N
1603,DB04874,AMMONIA,N
1604,DB04996,AMMONIA,N
1605,DB06768,AMMONIA,N
1607,DB00958,NITROGEN,N
1609,DB04874,NITROGEN,N
1611,DB04996,NITROGEN,N
1613,DB06768,NITROGEN,N
1631,DB00977,ETHINYL ESTRADIOL,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O
1639,DB00983,FORMOTEROL FUMARATE,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=CC(=O)O)C(=O)O.O.O
1640,DB01274,FORMOTEROL FUMARATE,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=CC(=O)O)C(=O)O.O.O
1641,DB00983,FORMOTEROL FUMARATE,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=CC(=O)O)C(=O)O
1642,DB01274,FORMOTEROL FUMARATE,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=CC(=O)O)C(=O)O
1643,DB00983,FORMOTEROL FUMARATE,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=CC(=O)O)C(=O)O
1644,DB01274,FORMOTEROL FUMARATE,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=CC(=O)O)C(=O)O
1645,DB00983,FORMOTEROL FUMARATE,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=CC(=O)O)C(=O)O.O
1646,DB01274,FORMOTEROL FUMARATE,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O.C(=CC(=O)O)C(=O)O.O
1647,DB00985,DIPHENHYDRAMINE,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
1648,DB01075,DIPHENHYDRAMINE,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
1649,DB00985,DIPHENHYDRAMINE,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
1651,DB00985,DIPHENHYDRAMINE,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl
1652,DB01075,DIPHENHYDRAMINE,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl
1701,DB01003,CROMOLYN SODIUM,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+].[Na+]
1702,DB01003,SODIUM,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+].[Na+]
1703,DB01004,GANCICLOVIR,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N
1704,DB01004,GANCICLOVIR,C1=NC2=C(N1COC(CO)CO)N=C(N=C2[O-])N.[Na+]
1717,DB01017,MINOCYCLINE,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C.Cl
1731,DB01026,PIPERAZINE,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
1735,DB01030,TOPOTECAN,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O.Cl
1741,DB01033,MERCAPTOPURINE,C1=NC2=C(N1)C(=S)N=CN2.O
1743,DB01037,SELEGILINE,CC(CC1=CC=CC=C1)N(C)CC#C.Cl
1755,DB01042,MELPHALAN,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl.Cl
1756,DB01042,PERINDOPRIL,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl.Cl
1757,DB01043,MEMANTINE,CC12CC3CC(C1)(CC(C3)(C2)N)C.Cl
1762,DB01045,RIFAMPIN,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C
1765,DB01048,ABACAVIR,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO.OS(=O)(=O)O
1772,DB01051,SODIUM,CC1=C(C=CC2=C1OC(=O)C(=C2[O-])NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O.[Na+]
1775,DB01053,PENICILLIN G,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.[K+]
1790,DB01069,PROMETHAZINE,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.Cl
1794,DB01072,ATAZANAVIR SULFATE,CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)C(C(C)(C)C)NC(=O)OC)O)NC(=O)OC.OS(=O)(=O)O
1795,DB01076,ATORVASTATIN,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
1796,DB01077,ETIDRONIC ACID,CC(O)(P(=O)(O)[O-])P(=O)(O)[O-].[Na+].[Na+]
1811,DB01091,BUTENAFINE,CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32.Cl
1813,DB01092,OUABAIN,CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O.O.O.O.O.O.O.O.O
1824,DB01095,FLUVASTATIN,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)[O-])O)O)C3=CC=C(C=C3)F.[Na+]
1826,DB01095,FLUVASTATIN,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)[O-])O)O)C3=CC=C(C=C3)F
